severity_1-day,severity_2-day,severity_3-day,severity_4-day,severity_5-day,severity_6-day,severity_7-day,total_deaths_hospital,hospital_name,cms_certification_number,countyfips,countyname,statename,system_affiliation,latitude,longitude
1,1,1,1,1,1,1,39,Missouri Baptist Sullivan Hospital,261337,29055,Crawford,MO,"BJC HealthCare - Saint Louis, MO",38.2,-91.17
1,1,1,1,1,1,1,39,Johnson County Community Hospital,441304,47091,Johnson,TN,"Ballad Health - Johnson City, TN",36.45,-81.8
2,2,2,2,2,2,2,39,Saint Charles Madras,381324,41031,Jefferson,OR,"Saint Charles Health System - Bend, OR",44.64,-121.12
3,3,3,3,3,3,3,39,Valor Health,131318,16045,Gem,ID,"Not In Any System - ,",43.88,-116.48
3,3,3,3,3,3,3,39,Jasper Memorial Hospital,111303,13159,Jasper,GA,"Not In Any System - ,",33.31,-83.69
2,2,2,2,2,2,2,39,Casey County Hospital,181309,21045,Casey,KY,"Not In Any System - ,",37.32,-84.93
2,2,2,3,3,3,3,39,Northwestern Medical Center,470024,50011,Franklin,VT,"Not In Any System - ,",44.81,-73.07
3,3,3,3,3,3,3,39,Carris Health - Redwood Hospital,241351,27127,Redwood,MN,"CentraCare Health System - St. Cloud, MN",44.54,-95.11
2,2,2,2,2,2,2,39,Pemiscot Memorial Main Hospital,260070,29155,Pemiscot,MO,"Not In Any System - ,",36.24,-89.74
1,1,1,1,1,1,1,38.96,Volunteer Hospital,440061,47183,Weakley,TN,"West Tennessee Healthcare - Jackson, TN",36.33,-88.87
3,3,3,3,3,3,3,38.94,Saint Alexius Hospital - Broadway Campus,260210,29189,St Louis,MO,"Americore Health - Fort Lauderdale, FL",38.58,-90.23
1,1,1,1,1,1,1,38.9,Vacaville Medical Center,50767,6095,Solano,CA,"Kaiser Permanente - Oakland, CA",38.39,-121.94
1,1,1,1,1,1,1,38.87,Kansas Medical Center,170197,20015,Butler,KS,"Not In Any System - ,",37.72,-97.15
3,3,2,2,2,2,2,38.86,Behavioral Center of Michigan,234042,26099,Macomb,MI,"Not In Any System - ,",42.51,-83.07
2,2,2,2,2,2,2,38.8,Bucyrus Community Hospital,361316,39033,Crawford,OH,"Avita Health System - Galion, OH",40.82,-82.98
1,1,1,1,1,1,1,38.79,Morehouse General Hospital,190116,22067,Morehouse,LA,"Not In Any System - ,",32.78,-91.92
2,2,2,2,2,2,2,38.77,The Minnesota Security Hospital,244004,27103,Nicollet,MN,"Minnesota Department of Human Services - Saint Paul, MN",44.31,-93.98
1,1,1,1,1,1,1,38.75,Fort Madison Community Hospital,160122,19111,Lee,IA,"Not In Any System - ,",40.62,-91.38
2,2,2,2,2,2,2,38.75,Warm Springs Medical Center,111316,13199,Meriwether,GA,"Not In Any System - ,",32.89,-84.68
2,2,2,2,2,2,2,38.74,Ascension Seton Edgar B. Davis,451371,48055,Caldwell,TX,"Ascension Health - Saint Louis, MO",29.67,-97.65
2,2,2,2,2,2,2,38.71,Franciscan Health  Munster,150165,18089,Lake,IN,"Franciscan Health - Mishawaka, IN",41.54,-87.51
1,1,1,1,1,1,1,38.67,LaFollette Medical Center,440033,47013,Campbell,TN,"Community Health Systems, Inc. (CHS) - Franklin, TN",36.39,-84.11
3,3,3,3,3,3,3,38.58,The Jewish Hospital - Mercy Health,360016,39061,Hamilton,OH,"Bon Secours Mercy Health - Cincinnati, OH",39.21,-84.38
1,1,1,1,1,1,1,38.49,Ochsner St. Anne Hospital,191324,22057,Lafourche,LA,"Ochsner Health System - New Orleans, LA",29.7,-90.56
3,3,3,3,3,3,3,38.42,UH Parma Medical Center,360041,39035,Cuyahoga,OH,"University Hospitals Health Systems - Cleveland, OH",41.38,-81.73
1,1,1,1,1,1,1,38.42,Heinz Rehab Hospital,393036,42079,Luzerne,PA,"Allied Services - Scranton, PA",41.24,-75.85
1,1,1,1,1,1,1,38.36,TrustPoint Hospital,440231,47149,Rutherford,TN,"Acadia Healthcare - Franklin, TN",35.86,-86.43
3,3,3,3,3,3,3,38.32,Medical City Las Colinas,450822,48113,Dallas,TX,"HCA Healthcare - Nashville, TN",32.9,-96.96
3,3,3,3,3,3,3,38.28,Belmont Behavioral Hospital,394023,42101,Philadelphia,PA,"Acadia Healthcare - Franklin, TN",40,-75.22
1,1,1,1,1,1,1,38.28,Marshall Browning Hospital,141331,17145,Perry,IL,"Not In Any System - ,",38.02,-89.24
1,1,1,1,1,1,1,38.25,Acuity Specialty Hospital of Southern New Jersey,312022,34005,Burlington,NJ,"AcuityHealthcare - Charlotte, NC",40.05,-74.88
3,3,3,3,3,3,3,38.21,OSF Saint Paul Medical Center,141310,17099,La Salle,IL,"OSF Healthcare System - Peoria, IL",41.55,-89.09
1,1,1,1,1,1,1,38.15,McKenzie Memorial Hospital,231314,26151,Sanilac,MI,"Not In Any System - ,",43.42,-82.83
3,3,3,3,3,3,3,38.14,Mercy Health - West Hospital,360234,39061,Hamilton,OH,"Bon Secours Mercy Health - Cincinnati, OH",39.18,-84.6
3,3,3,3,3,3,3,38.13,Magee Rehabilitation Hospital,393038,42101,Philadelphia,PA,"Jefferson Health - Philadelphia, PA",39.96,-75.17
3,3,3,3,3,3,3,38.07,Jordan Valley Medical Center,460051,49035,Salt Lake,UT,"Steward Health Care System - Boston, MA",40.59,-111.97
3,3,3,3,3,3,3,38.05,Fairlawn Rehabilitation Hospital,223029,25027,Worcester,MA,"Encompass Health - Birmingham, AL",42.26,-71.84
1,1,1,1,1,1,1,38.05,Castle Rock Adventist Hospital,60125,8035,Douglas,CO,"AdventHealth - Altamonte Springs, FL",39.4,-104.89
3,3,3,3,3,3,3,38.02,Arkansas Heart Hospital,40134,5119,Pulaski,AR,"Not In Any System - ,",34.74,-92.39
1,1,1,1,1,1,1,38,Spring View Hospital,180024,21155,Marion,KY,"LifePoint Health - Brentwood, TN",37.57,-85.26
1,1,1,1,1,1,1,38,Southeast Georgia Health System - Camden Campus,110146,13039,Camden,GA,"Southeast Georgia Health System - Brunswick, GA",30.78,-81.62
1,1,1,1,1,1,1,38,Riverview Behavioral Health,44020,5091,Miller,AR,"Acadia Healthcare - Franklin, TN",33.46,-94.04
1,1,1,1,1,1,1,38, Unity Health - Harris Medical Center,40080,5067,Jackson,AR,"Unity Health - Searcy, AR",35.61,-91.26
1,1,1,1,1,1,1,38,Fitzgibbon Hospital,260142,29195,Saline,MO,"Not In Any System - ,",39.09,-93.21
1,1,1,1,1,1,1,38,Johnson Regional Medical Center,40002,5071,Johnson,AR,"Not In Any System - ,",35.46,-93.44
2,2,2,2,2,2,2,38,Harrison Community Hospital,361311,39067,Harrison,OH,"Wheeling Hospital, Inc. - Wheeling, WV",40.26,-80.98
2,2,2,2,2,2,2,38,Perry County Memorial Hospital,151322,18123,Perry,IN,"Not In Any System - ,",37.97,-86.73
3,3,3,3,3,3,3,38,Montgomery County Memorial Hospital,161363,19137,Montgomery,IA,"Not In Any System - ,",41.03,-95.21
2,2,2,2,2,2,2,38,Hiawatha Community Hospital,171341,20013,Brown,KS,"Not In Any System - ,",39.85,-95.53
2,2,2,2,2,2,2,38,Perry County General Hospital,251306,28111,Perry,MS,"Not In Any System - ,",31.35,-88.94
2,2,2,2,2,2,2,38,CCM Health,241325,27023,Chippewa,MN,"Not In Any System - ,",44.95,-95.71
2,2,2,2,2,2,2,38,F.W. Huston Medical Center,171314,20087,Jefferson,KS,"Not In Any System - ,",39.33,-95.27
3,3,3,3,3,3,3,38,Baraga County Memorial Hospital,231307,26013,Baraga,MI,"Not In Any System - ,",46.73,-88.43
3,3,3,3,3,3,3,37.94,Chicago Lakeshore Hospital,144005,17031,Cook,IL,"Signature Healthcare Services, LLC - Glendale, AZ",41.97,-87.65
3,3,3,3,3,3,3,37.94,San Joaquin Valley Rehabilitation Hospital,53032,6019,Fresno,CA,"Vibra Healthcare - Mechanicsburg, PA",36.84,-119.76
1,1,1,1,1,1,1,37.93,Wesley Woodlawn Hospital & ER,170202,20173,Sedgwick,KS,"HCA Healthcare - Nashville, TN",37.73,-97.26
1,1,1,1,1,1,1,37.93,University Hospital and Clinics,190006,22055,Lafayette,LA,"Lafayette General Health - Lafayette, LA",30.22,-92.05
3,3,3,3,3,3,3,37.83,Walden Behavioral Care,224038,25017,Middlesex,MA,"Not In Any System - ,",42.37,-71.25
1,1,1,1,1,1,1,37.82,Community Medical Center,270023,30063,Missoula,MT,"LifePoint Health - Brentwood, TN",46.85,-114.05
3,3,3,3,3,3,3,37.82,Ohio State University Hospital East,360062,39049,Franklin,OH,"Ohio State University Medical Center - Columbus, OH",39.97,-82.96
3,3,3,3,3,3,2,37.75,Georgia Regional Hospital at Savannah,114028,13051,Chatham,GA,"Georgia Department of Behavioral Health and Disabilites - Atlanta, GA",32,-81.08
1,1,1,1,1,1,1,37.73,Northeastern Health System,370089,40021,Cherokee,OK,"Not In Any System - ,",35.92,-94.95
2,2,2,2,2,2,2,37.68,Texas Health Kaufman,450292,48257,Kaufman,TX,"Texas Health Resources - Arlington, TX",32.59,-96.32
3,3,3,3,3,3,3,37.67,Baylor Scott & White Surgical Hospital at Sherman,670076,48181,Grayson,TX,"Not In Any System - ,",33.68,-96.6
3,3,3,3,3,3,3,37.63,Saint Vincent Charity Medical Center,360037,39035,Cuyahoga,OH,"Sisters of Charity Health System - Cleveland, OH",41.5,-81.67
1,1,1,1,1,1,1,37.53,Peninsula Hospital,444017,47009,Blount,TN,"Covenant Health - Knoxville, TN",35.87,-84.02
3,3,3,3,3,3,3,37.48,Davis Regional Medical Center,340144,37097,Iredell,NC,"Community Health Systems, Inc. (CHS) - Franklin, TN",35.82,-80.83
2,2,2,2,2,2,2,37.45,Samaritan Hospital - Saint Mary's Campus,330232,36083,Rensselaer,NY,"Trinity Health - Livonia, MI",42.74,-73.68
1,1,1,1,1,1,1,37.45,OhioHealth O'Bleness Memorial Hospital,360014,39009,Athens,OH,"OhioHealth - Columbus, OH",39.33,-82.12
2,2,2,2,2,2,2,37.43,Providence Newberg Medical Center,380037,41071,Yamhill,OR,"Providence St. Joseph Health - Renton, WA",45.31,-122.93
1,1,1,1,1,1,1,37.39,Franklin Woods Community Hospital,440184,47179,Washington,TN,"Ballad Health - Johnson City, TN",36.34,-82.4
3,3,3,3,3,3,3,37.34,The Hospital of Central Connecticut  Bradley Memorial Campus,70009,9003,Hartford,CT,"Hartford Healthcare - Hartford, CT",41.59,-72.88
3,3,3,3,3,3,3,37.28,Stanislaus Surgical Hospital,50726,6099,Stanislaus,CA,"Not In Any System - ,",37.66,-120.96
3,3,3,3,3,3,3,37.27,Baylor Scott & White Medical Center - Sunnyvale,670060,48113,Dallas,TX,"Baylor Scott & White Health - Dallas, TX",32.78,-96.57
3,3,3,3,3,3,3,37.23,Einstein Medical Center Elkins Park,390289,42091,Montgomery,PA,"Einstein Healthcare Network - Philadelphia, PA",40.07,-75.1
3,3,3,3,3,3,3,37.11,Haverhill Pavilion,224039,25009,Essex,MA,"Acadia Healthcare - Franklin, TN",42.78,-71.07
1,1,1,1,1,1,1,37.11,Saint Mary's Regional Medical Center,200034,23001,Androscoggin,ME,"Covenant Health Systems - Lexington, MA",44.1,-70.2
1,1,1,1,1,1,1,37,Carson Valley Medical Center,291306,32005,Douglas,NV,"Not In Any System - ,",38.92,-119.72
2,2,3,3,3,3,3,37,Riverwood HealthCare Center,241305,27001,Aitkin,MN,"Not In Any System - ,",46.53,-93.7
1,1,1,1,1,1,1,37,Dimmit Regional Hospital,451390,48127,Dimmit,TX,"Not In Any System - ,",28.52,-99.86
2,2,2,2,2,2,2,37,Regional Medical Center,60008,8003,Alamosa,CO,"San Luis Valley Health - Alamosa, CO",37.47,-105.88
2,2,2,2,3,3,3,37,Mercy Hospital Tishomingo,371304,40069,Johnston,OK,"Mercy - Chesterfield, MO",34.22,-96.67
1,1,1,1,1,1,1,37,Henry County Health Center,161356,19087,Henry,IA,"Not In Any System - ,",40.96,-91.56
1,1,1,1,1,1,1,37,Otto Kaiser Memorial Hospital,451364,48255,Karnes,TX,"Not In Any System - ,",28.85,-97.88
1,1,1,1,1,1,1,37,Canonsburg  Hospital,390160,42125,Washington,PA,"Allegheny Health Network - Pittsburgh, PA",40.25,-80.19
2,2,2,2,2,2,2,37,Myrtue Medical Center,161374,19165,Shelby,IA,"Not In Any System - ,",41.65,-95.33
1,1,1,1,1,1,1,37,Pleasant Valley Hospital,510012,54053,Mason,WV,"Not In Any System - ,",38.87,-82.12
2,2,2,2,2,2,2,37,Spectrum Health Ludington Hospital,230110,26105,Mason,MI,"Spectrum Health - Grand Rapids, MI",43.96,-86.43
2,2,2,2,2,2,2,37, CHI St. Joseph Health Bellville Hospital,450253,48015,Austin,TX,"CommonSpirit Health - Englewood, CO",29.95,-96.26
1,1,1,1,1,1,1,37,Citizens Memorial Hospital,260195,29167,Polk,MO,"Not In Any System - ,",37.63,-93.42
1,1,1,1,1,1,1,37,Brookings Hospital,430008,46011,Brookings,SD,"Not In Any System - ,",44.31,-96.77
2,2,2,2,2,2,2,37, Rehabilitation Hospital of Bristol,493034,51520,Bristol City,VA,"Not In Any System - ,",36.6,-82.22
3,3,3,3,3,3,3,36.97,Encompass Health Rehabilitation Hospital of Mechanicsburg,393031,42041,Cumberland,PA,"Encompass Health - Birmingham, AL",40.21,-76.97
1,1,1,1,1,1,1,36.94,Lubbock Heart Hospital,450876,48303,Lubbock,TX,"Not In Any System - ,",33.6,-101.92
3,3,3,3,3,3,3,36.94,OrthoColorado Hospital,60124,8059,Jefferson,CO,"Not In Any System - ,",39.72,-105.13
2,2,2,2,2,2,2,36.88,Magee General Hospital,250124,28127,Simpson,MS,"Not In Any System - ,",31.87,-89.73
3,3,3,3,3,3,3,36.86,Medical City Alliance,670103,48439,Tarrant,TX,"HCA Healthcare - Nashville, TN",32.9,-97.31
2,2,2,2,2,2,2,36.84,TriStar Skyline Medical Center,440006,47037,Davidson,TN,"HCA Healthcare - Nashville, TN",36.24,-86.76
3,3,3,3,3,3,3,36.77,Stonecrest Center,234038,26163,Wayne,MI,"Acadia Healthcare - Franklin, TN",42.44,-82.97
3,3,3,3,3,3,3,36.76,Seven Hills Hospital,294012,32003,Clark,NV,"Acadia Healthcare - Franklin, TN",36,-115.12
1,1,1,1,1,1,1,36.74,Waukesha County Mental Health Center,524026,55133,Waukesha,WI,"Not In Any System - ,",43.03,-88.23
1,1,1,1,1,1,1,36.74,CHI Health Midlands,280105,31153,Sarpy,NE,"CommonSpirit Health - Englewood, CO",41.14,-96.04
1,1,1,1,1,1,1,36.66,Southwestern Medical Center,370097,40031,Comanche,OK,"LifePoint Health - Brentwood, TN",34.59,-98.46
3,3,3,3,3,3,3,36.62,Guttenberg Municipal Hospital,161312,19043,Clayton,IA,"Not In Any System - ,",42.79,-91.1
2,2,2,2,2,2,2,36.61,Park Center,154060,18003,Allen,IN,"Not In Any System - ,",41.1,-85.13
1,1,1,1,1,1,1,36.56,Memorial Hospital,141338,17157,Randolph,IL,"Not In Any System - ,",37.92,-89.81
3,3,3,3,3,3,3,36.53,Brooke Glen Behavioral Hospital,394049,42091,Montgomery,PA,"Universal Health Services, Inc. - King of Prussia, PA",40.14,-75.22
1,1,1,1,1,1,1,36.47,OSF Saint Luke Medical Center,141325,17073,Henry,IL,"OSF Healthcare System - Peoria, IL",41.22,-89.95
3,3,3,3,3,3,3,36.33,Kindred Hospital  Tarrant County Arlington,452028,48439,Tarrant,TX,"Kindred Healthcare - Louisville, KY",32.75,-97.11
1,1,1,1,1,1,1,36.32,Timpanogos Regional Hospital,460052,49049,Utah,UT,"HCA Healthcare - Nashville, TN",40.31,-111.71
1,1,1,1,1,1,1,36.32,Faith Regional Health Services,280125,31119,Madison,NE,"Not In Any System - ,",42.03,-97.45
3,3,3,3,3,3,3,36.29,Northeast Montana Healthcare - Trinity Hospital Campus,271341,30085,Roosevelt,MT,"Northeast Montana Health Services - Wolf Point, MT",48.1,-105.64
1,1,1,1,1,1,1,36.26,McLaren Thumb Region,230118,26063,Huron,MI,"McLaren Health Care - Flint, MI",43.8,-83.03
3,3,3,3,3,3,3,36.25,UH Ahuja Medical Center,360359,39035,Cuyahoga,OH,"University Hospitals Health Systems - Cleveland, OH",41.45,-81.5
3,3,2,2,2,2,2,36.24,Western Massachusetts Hospital,222023,25013,Hampden,MA,"Massachusetts Executive Office of Health and Human Services - Boston, MA",42.11,-72.7
3,3,2,2,2,2,2,36.24,Fairview Range,240040,27137,St Louis,MN,"Fairview Health Services - Minneapolis, MN",47.41,-92.93
3,3,3,3,3,3,3,36.23,Hutchinson Health Hospital,240187,27085,McLeod,MN,"Not In Any System - ,",44.87,-94.37
2,2,2,2,2,2,2,36.12,Novant Health Matthews Medical Center,340171,37119,Mecklenburg,NC,"Novant Health - Winston-Salem, NC",35.12,-80.71
1,1,1,1,1,1,1,36.05,Coordinated Health Hospital of Allentown,390321,42077,Lehigh,PA,"Lehigh Valley Health Network - Allentown, PA",40.61,-75.53
3,3,3,3,3,3,3,36.04,Quail Run Behavioral Health,34031,4013,Maricopa,AZ,"Universal Health Services, Inc. - King of Prussia, PA",33.68,-112.11
1,1,1,1,1,1,1,36.03,Mercy Regional Medical Center,60013,8067,La Plata,CO,"Centura Health - Englewood, CO",37.24,-107.82
3,3,3,3,3,3,3,36.02,Kindred Hospital The Palm Beaches,102025,12099,Palm Beach,FL,"Kindred Healthcare - Louisville, KY",26.78,-80.11
1,1,1,1,1,1,1,36,Lewis County General Hospital,331317,36049,Lewis,NY,"Not In Any System - ,",43.8,-75.5
1,1,1,1,1,1,1,36,Boone Memorial Hospital,511313,54005,Boone,WV,"Not In Any System - ,",38.05,-81.81
1,1,1,1,1,1,1,36,Wayne Medical Center,440010,47181,Wayne,TN,"Maury Regional Healthcare System - Columbia, TN",35.33,-87.76
1,1,1,1,1,1,1,36,Genesis Medical Center-Aledo,141304,17131,Mercer,IL,"Genesis Health System - Davenport, IA",41.21,-90.76
1,1,1,1,1,1,1,36,Lawrence County Memorial Hospital,141344,17101,Lawrence,IL,"Not In Any System - ,",38.73,-87.69
1,1,1,1,1,1,1,36,Georgetown Community Hospital,180101,21209,Scott,KY,"LifePoint Health - Brentwood, TN",38.19,-84.56
1,1,1,1,1,1,1,36,Spectrum Health Big Rapids Hospital,230093,26107,Mecosta,MI,"Spectrum Health - Grand Rapids, MI",43.69,-85.47
1,1,1,1,1,1,1,36,Hampshire Memorial Hospital,511311,54027,Hampshire,WV,"Valley Health - Winchester, VA",39.33,-78.7
1,1,1,1,1,1,1,36,Assumption Community Hospital,191303,22007,Assumption,LA,"Franciscan Missionaries of Our Lady Health System - Baton Rouge, LA",29.96,-91.03
2,2,2,2,2,2,2,36,Goodall-Witcher Hospital,451385,48035,Bosque,TX,"Not In Any System - ,",31.78,-97.59
2,2,2,2,2,2,2,36,Ascension St. Vincent Salem,151314,18175,Washington,IN,"Ascension Health - Saint Louis, MO",38.61,-86.11
3,3,3,3,3,3,3,36,Paul Oliver Memorial Hospital,231300,26019,Benzie,MI,"Munson Healthcare - Traverse City, MI",44.64,-86.24
2,2,2,2,2,2,2,36,UnityPoint Health - Grinnell Regional Medical Center.,160147,19157,Poweshiek,IA,"Not In Any System - ,",41.74,-92.73
2,2,2,2,2,2,2,36,Margaret Mary Community Hospital,151329,18047,Franklin,IN,"Not In Any System - ,",39.31,-85.22
2,2,2,2,2,2,2,36,Paul B. Hall Regional Medical Center,180078,21115,Johnson,KY,"Quorum Health Corporation - Brentwood, TN",37.81,-82.81
2,2,2,2,2,2,2,36,Flint River Community Hospital,110190,13193,Macon,GA,"Not In Any System - ,",32.29,-84.03
1,1,1,1,1,1,1,35.97,Avita Ontario Hospital,360365,39139,Richland,OH,"Avita Health System - Galion, OH",40.77,-82.59
2,2,3,3,3,3,3,35.9,Ascension Sacred Heart Hospital,521313,55069,Lincoln,WI,"Ascension Health - Saint Louis, MO",45.49,-89.73
1,1,1,1,1,1,1,35.87,Encompass Health Rehabilitation Hospital of Sunrise,103028,12011,Broward,FL,"Encompass Health - Birmingham, AL",26.18,-80.28
1,1,1,1,1,1,1,35.81,Canton-Potsdam Hospital,330197,36089,St Lawrence,NY,"St. Lawrence Health System - Potsdam, NY",44.68,-74.98
1,1,1,1,1,1,1,35.79,Saint James Behavioral Health Hospital,194088,22005,Ascension,LA,"Not In Any System - ,",30.2,-90.95
1,1,1,1,1,1,1,35.78,Bon Secours Saint Francis Hospital,420065,45019,Charleston,SC,"Not In Any System - ,",32.81,-80.04
3,3,3,3,3,3,3,35.75,SSM  Health Saint Clare Hospital - Fenton,260081,29189,St Louis,MO,"SSM Health Care - Saint Louis, MO",38.53,-90.47
1,1,1,1,1,1,1,35.69,Cornerstone Behavioral Health Center,154021,18053,Grant,IN,"Not In Any System - ,",40.57,-85.67
2,2,2,2,2,2,2,35.68,Unity Medical Center,440007,47031,Coffee,TN,"Not In Any System - ,",35.5,-86.08
3,3,3,3,3,3,3,35.56, Encompass Health Rehabilitation Hospital of Sarasota,103031,12115,Sarasota,FL,"Encompass Health - Birmingham, AL",27.3,-82.44
2,2,2,2,2,2,2,35.52,ProMedica Herrick Hospital,231334,26091,Lenawee,MI,"ProMedica Health System - Toledo, OH",42,-83.94
2,2,2,2,2,2,2,35.5,Atrium Health University City,340166,37119,Mecklenburg,NC,"Atrium Health - Charlotte, NC",35.31,-80.75
3,3,3,3,3,3,3,35.48,Ridgeview Behavioral Health Services,444003,47001,Anderson,TN,"Not In Any System - ,",36.03,-84.24
2,2,2,2,2,2,2,35.48,Premier Surgical Institute,170203,20021,Cherokee,KS,"Not In Any System - ,",37.08,-94.62
3,3,3,3,3,3,3,35.48,Arizona State Hospital,34021,4013,Maricopa,AZ,"Not In Any System - ,",33.45,-112.03
1,1,1,1,1,1,1,35.45,Weisman Children's Rehabilitation Hospital,313302,34005,Burlington,NJ,"Not In Any System - ,",39.88,-74.92
1,1,1,1,1,1,1,35.45,Endless Mountains Health Systems,391306,42115,Susquehanna,PA,"Not In Any System - ,",41.84,-75.84
3,3,3,3,3,3,3,35.44,Vibra Hospital of Southeastern Michigan,232019,26163,Wayne,MI,"Vibra Healthcare - Mechanicsburg, PA",42.26,-83.16
1,1,1,1,1,1,1,35.4,Mesilla Valley Hospital,324010,35013,Dona Ana,NM,"Universal Health Services, Inc. - King of Prussia, PA",32.36,-106.77
2,2,2,2,2,2,2,35.38,Baylor Scott & White Medical Center Centennial,450885,48085,Collin,TX,"Baylor Scott & White Health - Dallas, TX",33.12,-96.77
1,1,1,1,1,1,1,35.38,Beckley ARH Hospital,510062,54081,Raleigh,WV,"Appalachian Regional Healthcare - Lexington, KY",37.8,-81.17
3,3,3,3,3,3,3,35.3,WellStar North Fulton Regional Hospital,110198,13121,Fulton,GA,"WellStar Health System - Marietta, GA",34.06,-84.32
1,1,1,1,1,1,1,35.25,Millcreek Community Hospital,390198,42049,Erie,PA,"LECOM Health - Erie, PA",42.08,-80.09
1,1,1,1,1,1,1,35.13,Pullman Regional Hospital,501331,53075,Whitman,WA,"Not In Any System - ,",46.71,-117.17
3,3,3,3,3,3,3,35.08, Mercy Health - Anderson Hospital,360001,39061,Hamilton,OH,"Bon Secours Mercy Health - Cincinnati, OH",39.08,-84.35
3,3,3,3,3,3,3,35.01,M Health Fairview Bethesda Hospital,242004,27123,Ramsey,MN,"Fairview Health Services - Minneapolis, MN",44.96,-93.1
1,1,1,1,1,1,1,35,Cheshire Medical Center,300019,33005,Cheshire,NH,"Not In Any System - ,",42.95,-72.29
2,2,2,2,2,2,2,35,Neosho Memorial Regional Medical Center,171380,20133,Neosho,KS,"Not In Any System - ,",37.68,-95.47
1,1,1,1,1,1,1,35,Ashley County Medical Center,41323,5003,Ashley,AR,"Not In Any System - ,",33.14,-91.94
1,1,1,1,1,1,1,35,Adena Pike Medical Center,361334,39131,Pike,OH,"Adena Health System - Chillicothe, OH",39.12,-83
1,1,1,1,1,1,1,35,Winneshiek Medical Center,161371,19191,Winneshiek,IA,"Not In Any System - ,",43.29,-91.77
2,2,2,2,2,2,2,35,Jefferson County Hospital,161364,19101,Jefferson,IA,"Not In Any System - ,",40.99,-91.96
1,1,1,1,1,1,1,35,Centra Southside Community Hospital,490090,51147,Prince Edward,VA,"Centra Health - Lynchburg, VA",37.3,-78.4
1,1,1,1,1,1,1,35,IU Health Jay Hospital,151320,18075,Jay,IN,"Indiana University Health - Indianapolis, IN",40.44,-84.98
2,2,2,2,2,2,2,35,Greater Regional Medical Center,161365,19175,Union,IA,"Not In Any System - ,",41.07,-94.38
3,3,3,3,3,3,3,35,Wright Memorial Hospital,261309,29079,Grundy,MO,"Saint Luke's Health System - Kansas City, MO",40.07,-93.58
